"","playerID","yearID","stint","POS","G","GS","InnOuts","PO","A","E","DP"
"2429","montgmi01",2015,1,"P",16,16,270,5,10,0,2
"2430","mooread01",2015,1,"C",1,1,27,4,0,0,0
"2431","moorema02",2015,1,"P",12,12,189,3,8,1,0
"2432","moorety01",2015,1,"1B",39,23,696,216,10,0,22
"2433","moorety01",2015,1,"OF",21,13,371,18,0,0,0
"2434","moorety01",2015,1,"P",1,0,2,0,0,0,0
"2435","moralfr01",2015,1,"P",67,0,187,4,12,1,2
"2436","moralke01",2015,1,"1B",9,9,226,62,3,0,3
"2437","morelbr01",2015,1,"3B",2,2,42,1,3,0,1
"2438","morelmi01",2015,1,"1B",120,110,2947,975,64,4,109
"2439","morendi01",2015,1,"P",4,0,31,0,1,0,0
"2440","morgaad01",2015,1,"P",15,15,253,6,7,0,1
"2441","morinmi01",2015,1,"P",47,0,106,2,3,1,0
"2442","morneju01",2015,1,"1B",44,42,1083,357,32,1,54
"2443","morriak01",2015,1,"P",1,0,2,0,0,0,0
"2444","morribr01",2015,1,"P",67,0,189,2,13,1,2
"2445","morrilo01",2015,1,"1B",140,115,3314,1055,71,4,106
"2446","morrilo01",2015,1,"OF",4,2,63,5,0,0,0
"2447","morrobr01",2015,1,"P",5,5,99,3,2,0,1
"2448","morsemi01",2015,1,"1B",36,35,910,316,14,0,29
"2449","morsemi01",2015,1,"OF",6,6,105,6,1,0,0
"2450","morsemi01",2015,2,"1B",22,15,350,113,4,0,12
"2451","mortoch02",2015,1,"P",23,23,387,9,16,2,1
"2452","moscojo01",2015,1,"P",3,3,35,2,1,0,0
"2453","mossbr01",2015,1,"1B",10,9,258,62,9,0,4
"2454","mossbr01",2015,1,"OF",79,77,2023,149,6,4,1
"2455","mossbr01",2015,2,"1B",32,24,647,188,16,0,18
"2456","mossbr01",2015,2,"OF",13,11,238,14,0,0,0
"2457","motteja01",2015,1,"P",57,0,145,1,5,0,0
"2458","moustmi01",2015,1,"3B",146,140,3762,112,257,12,21
"2459","moyast01",2015,1,"OF",7,5,135,12,2,0,1
"2460","moylape01",2015,1,"P",22,0,31,0,2,0,0
"2461","mujiced01",2015,1,"P",11,0,41,0,1,0,0
"2462","mujiced01",2015,2,"P",38,0,101,1,9,2,2
"2463","muncyma01",2015,1,"1B",23,17,434,137,10,2,9
"2464","muncyma01",2015,1,"3B",16,10,270,5,17,4,0
"2465","munoda01",2015,1,"2B",1,1,24,0,3,0,0
"2466","munoda01",2015,1,"3B",5,3,90,1,5,3,1
"2467","muratto01",2015,1,"P",1,1,10,0,1,0,0
"2468","murphda07",2015,1,"OF",37,25,703,39,0,0,0
"2469","murphda07",2015,1,"P",1,0,1,0,0,0,0
"2470","murphda07",2015,2,"OF",32,31,726,53,0,0,0
"2471","murphda08",2015,1,"1B",17,14,399,117,14,1,12
"2472","murphda08",2015,1,"2B",69,65,1717,118,166,6,32
"2473","murphda08",2015,1,"3B",42,41,1056,16,71,6,5
"2474","murphjr01",2015,1,"C",65,43,1246,389,24,3,1
"2475","murphto04",2015,1,"C",11,10,271,82,5,1,0
"2476","murraco01",2015,1,"P",8,0,23,0,1,0,0
"2477","myerswi01",2015,1,"1B",22,19,495,158,10,0,17
"2478","myerswi01",2015,1,"OF",42,37,986,72,1,0,0
"2479","napolmi01",2015,1,"1B",96,90,2394,748,65,6,64
"2480","napolmi01",2015,2,"1B",15,11,303,103,6,1,13
"2481","napolmi01",2015,2,"OF",11,11,150,2,1,2,0
"2482","narvech01",2015,1,"P",15,2,91,0,5,2,0
"2483","nathajo01",2015,1,"P",1,0,1,0,0,0,0
"2484","navada01",2015,1,"1B",6,5,144,47,1,0,6
"2485","navada01",2015,1,"OF",21,13,367,30,1,0,1
"2486","navada01",2015,2,"1B",7,3,99,28,2,1,1
"2487","navada01",2015,2,"OF",24,15,425,30,2,0,0
"2488","navardi01",2015,1,"C",39,34,960,242,20,4,3
"2489","navaref01",2015,1,"1B",29,8,321,113,5,0,7
"2490","navaref01",2015,1,"OF",17,11,276,22,1,0,0
"2491","navarre01",2015,1,"2B",9,7,204,16,19,1,6
"2492","negrokr01",2015,1,"1B",2,2,54,16,2,0,0
"2493","negrokr01",2015,1,"2B",6,4,115,3,13,0,4
"2494","negrokr01",2015,1,"3B",2,1,33,0,0,1,0
"2495","negrokr01",2015,1,"OF",16,6,207,20,0,1,0
"2496","negrokr01",2015,1,"SS",10,7,243,11,31,1,7
"2497","nelsoji02",2015,1,"P",30,30,532,8,21,1,3
"2498","nerishe01",2015,1,"P",32,0,121,1,3,2,0
"2499","nesbian01",2015,1,"P",24,0,65,2,2,0,0
"2500","neshepa01",2015,1,"P",66,0,164,1,6,1,0
"2501","nicasju01",2015,1,"P",53,1,175,5,7,1,0
"2502","nicolju01",2015,1,"P",12,12,222,2,15,0,1
"2503","niesejo01",2015,1,"P",33,29,530,7,39,1,4
"2504","nieuwki01",2015,1,"OF",13,6,196,18,0,0,0
"2505","nieuwki01",2015,2,"OF",10,6,180,17,0,0,0
"2506","nieuwki01",2015,3,"OF",28,15,459,42,2,0,1
"2507","nievewi01",2015,1,"1B",2,0,6,3,0,0,1
"2508","nievewi01",2015,1,"C",4,4,96,42,2,1,0
"2509","noelri01",2015,1,"OF",2,0,6,1,0,0,0
"2510","noesihe01",2015,1,"P",10,5,98,0,4,0,1
"2511","nolaaa01",2015,1,"P",13,13,233,5,10,0,0
"2512","nolasri01",2015,1,"P",9,8,112,2,1,1,0
"2513","nolinse01",2015,1,"P",6,6,87,0,1,0,0
"2514","noonani01",2015,1,"1B",3,2,57,24,1,0,2
"2515","noonani01",2015,1,"SS",5,3,81,4,6,1,1
"2516","norribu01",2015,1,"P",18,11,199,4,6,2,0
"2517","norribu01",2015,2,"P",20,0,50,2,0,0,0
"2518","norrida01",2015,1,"P",5,5,70,0,5,0,0
"2519","norrida01",2015,2,"P",8,8,110,3,3,0,1
"2520","norride01",2015,1,"1B",17,15,324,108,1,2,8
"2521","norride01",2015,1,"C",128,116,3122,970,79,7,7
"2522","novaiv01",2015,1,"P",17,17,282,4,8,2,2
"2523","nunezed02",2015,1,"2B",1,1,27,3,0,0,0
"2524","nunezed02",2015,1,"3B",16,9,294,7,15,2,0
"2525","nunezed02",2015,1,"OF",3,2,42,4,1,1,0
"2526","nunezed02",2015,1,"SS",27,23,628,32,71,0,10
"2527","nunovi01",2015,1,"P",3,0,43,0,0,0,0
"2528","nunovi01",2015,2,"P",32,10,224,0,13,1,1
"2529","obergsc01",2015,1,"P",64,0,175,6,6,0,1
"2530","oberhbr01",2015,1,"P",8,8,115,3,7,0,0
"2531","obriepe04",2015,1,"OF",3,1,48,1,0,0,0
"2532","odayda01",2015,1,"P",68,0,196,2,4,0,1
"2533","odorija01",2015,1,"P",28,28,508,4,10,0,2
"2534","odorro01",2015,1,"2B",119,113,3022,207,350,17,97
"2535","oflaher01",2015,1,"P",25,0,64,2,4,0,0
"2536","oflaher01",2015,2,"P",16,0,26,0,1,0,0
"2537","ogandal01",2015,1,"P",64,0,196,8,6,2,0
"2538","ogandne01",2015,1,"P",4,0,12,1,0,0,0
"2539","ohlenro01",2015,1,"P",21,0,58,0,2,0,0
"2540","olivehe01",2015,1,"3B",21,21,504,15,23,4,2
"2541","olmosed01",2015,1,"P",6,2,42,0,1,0,0
"2542","olsonty01",2015,1,"P",11,0,40,1,1,0,1
"2543","oltmi01",2015,1,"3B",6,3,84,2,5,0,0
"2544","oltmi01",2015,2,"1B",5,3,96,21,2,2,1
"2545","oltmi01",2015,2,"3B",20,20,489,17,21,4,1
"2546","omallsh01",2015,1,"3B",3,0,18,1,1,0,0
"2547","omallsh01",2015,1,"OF",16,12,342,24,0,0,0
"2548","orlanpa01",2015,1,"OF",79,63,1813,129,5,4,1
"2549","orourry01",2015,1,"P",28,0,66,2,2,0,0
"2550","ortizda01",2015,1,"1B",9,9,180,51,5,1,2
"2551","osichjo01",2015,1,"P",35,0,86,1,2,1,0
"2552","osullse01",2015,1,"P",13,13,213,6,6,0,0
"2553","osunaro01",2015,1,"P",68,0,209,4,4,0,0
"2554","oteroda01",2015,1,"P",41,0,140,1,6,0,0
"2555","ottavad01",2015,1,"P",10,0,31,0,1,0,0
"2556","owenshe02",2015,1,"P",11,11,189,1,6,0,1
"2557","owingch01",2015,1,"2B",115,101,2756,154,289,4,65
"2558","owingch01",2015,1,"SS",35,29,783,37,62,1,10
"2559","ozunama01",2015,1,"OF",122,119,3142,273,5,1,0
"2560","pachejo01",2015,1,"1B",2,0,21,5,0,0,0
"2561","pachejo01",2015,1,"3B",1,0,3,0,0,0,0
"2562","pachejo01",2015,1,"C",18,13,391,95,3,1,1
"2563","paganan01",2015,1,"OF",124,122,3184,258,2,4,2
"2564","panikjo01",2015,1,"2B",99,95,2530,191,268,2,64
"2565","papeljo01",2015,1,"P",37,0,119,3,3,2,0
"2566","papeljo01",2015,2,"P",22,0,71,4,3,0,1
"2567","paredji01",2015,1,"2B",6,6,155,11,17,0,2
"2568","paredji01",2015,1,"3B",8,0,36,1,3,3,0
"2569","paredji01",2015,1,"OF",3,1,27,2,0,0,0
"2570","parkeja03",2015,1,"OF",15,12,344,19,0,0,0
"2571","parkeky01",2015,1,"1B",2,2,36,10,2,0,0
"2572","parkeky01",2015,1,"OF",32,25,628,35,0,1,0
"2573","parmech01",2015,1,"1B",25,19,520,176,12,0,17
"2574","parmech01",2015,1,"OF",8,7,165,16,1,1,1
"2575","parnebo01",2015,1,"P",30,0,72,3,3,2,2
"2576","parrage01",2015,1,"OF",89,75,2081,154,4,2,0
"2577","parrage01",2015,2,"OF",55,51,1411,100,5,0,0
"2578","parrama01",2015,1,"P",40,0,97,5,2,0,0
"2579","parrian01",2015,1,"3B",6,0,30,0,1,0,1
"2580","parrian01",2015,1,"SS",10,1,57,2,4,0,1
"2581","pattosp01",2015,1,"P",27,0,72,2,3,0,1
"2582","paulsbe01",2015,1,"1B",91,66,1852,660,48,3,63
"2583","paulsbe01",2015,1,"OF",20,13,311,19,0,0,0
"2584","paxtoja01",2015,1,"P",13,13,201,0,6,0,0
"2585","pazosja01",2015,1,"P",11,0,15,0,1,0,0
"2586","peacobr01",2015,1,"P",1,1,15,0,1,0,0
"2587","pearcst01",2015,1,"1B",28,25,637,184,18,1,15
"2588","pearcst01",2015,1,"2B",18,13,365,25,35,0,7
"2589","pearcst01",2015,1,"OF",49,40,1085,72,4,2,0
"2590","peavyja01",2015,1,"P",19,19,332,8,10,1,0
"2591","pederjo01",2015,1,"OF",147,137,3669,269,5,4,1
"2592","pedrodu01",2015,1,"2B",92,92,2399,165,272,6,61
"2593","pegueca01",2015,1,"OF",27,17,502,36,1,0,0
"2594","pegueca01",2015,2,"OF",4,1,51,5,0,0,0
"2595","pelfrmi01",2015,1,"P",30,30,494,8,20,0,2
"2596","penaar01",2015,1,"P",6,5,82,1,1,0,0
"2597","penabr01",2015,1,"1B",5,0,39,22,1,0,1
"2598","penabr01",2015,1,"C",86,84,2263,683,31,1,4
"2599","penafr01",2015,1,"C",8,1,63,12,0,0,0
"2600","pencehu01",2015,1,"OF",51,50,1323,122,4,3,2
"2601","pennicl01",2015,1,"2B",11,7,227,10,25,1,4
"2602","pennicl01",2015,1,"3B",12,1,79,2,6,1,0
"2603","pennicl01",2015,1,"OF",5,2,87,6,1,0,0
"2604","pennicl01",2015,1,"SS",24,16,472,17,60,4,13
"2605","pennicl01",2015,2,"2B",22,18,483,28,56,2,10
"2606","pennicl01",2015,2,"3B",6,1,48,0,5,0,0
"2607","pennicl01",2015,2,"OF",3,2,48,5,0,0,0
"2608","pennicl01",2015,2,"SS",5,0,25,1,1,1,1
"2609","peralda01",2015,1,"OF",131,116,3128,227,3,2,0
"2610","peraljh01",2015,1,"SS",148,147,3863,157,420,8,88
"2611","peraljo01",2015,1,"P",33,0,87,1,0,0,0
"2612","peralwi01",2015,1,"P",20,20,326,11,18,2,1
"2613","perazjo01",2015,1,"2B",6,6,141,5,20,2,5
"2614","perazjo01",2015,1,"OF",1,0,15,2,0,0,0
"2615","perezca02",2015,1,"1B",2,0,12,4,1,0,0
"2616","perezca02",2015,1,"C",80,75,1995,545,71,5,1
"2617","perezeu01",2015,1,"OF",36,30,836,61,3,1,0
"2618","perezhe01",2015,1,"1B",4,1,36,9,1,0,0
"2619","perezhe01",2015,1,"2B",5,1,51,5,5,0,1
"2620","perezhe01",2015,1,"3B",8,3,92,3,7,0,0
"2621","perezhe01",2015,1,"SS",3,2,60,1,2,0,0
"2622","perezhe01",2015,2,"1B",3,0,21,6,1,0,1
"2623","perezhe01",2015,2,"2B",14,12,274,21,28,1,4
"2624","perezhe01",2015,2,"3B",72,46,1264,31,87,4,9
"2625","perezhe01",2015,2,"SS",3,1,27,1,0,0,0
"2626","perezju02",2015,1,"2B",1,0,6,0,0,0,0
"2627","perezju02",2015,1,"OF",12,8,211,13,1,0,0
"2628","perezma02",2015,1,"P",14,14,236,5,6,1,1
"2629","perezol01",2015,1,"P",48,0,87,2,5,0,1
"2630","perezol01",2015,2,"P",22,0,36,1,1,0,0
"2631","perezro02",2015,1,"C",69,61,1615,568,42,4,2
"2632","perezsa02",2015,1,"1B",1,0,9,2,0,0,1
"2633","perezsa02",2015,1,"C",139,137,3577,974,90,4,10
"2634","perezwi01",2015,1,"P",23,20,350,7,15,0,2
"2635","perkigl01",2015,1,"P",60,0,171,2,7,0,0
"2636","pestavi01",2015,1,"P",19,0,35,0,0,1,0
"2637","peterja01",2015,1,"2B",144,137,3654,287,395,9,109
"2638","petersh01",2015,1,"1B",2,1,45,16,1,1,1
"2639","petersh01",2015,1,"OF",52,43,1178,94,4,3,1
"2640","petitgr01",2015,1,"2B",13,11,279,24,27,1,10
"2641","petitgr01",2015,1,"3B",3,2,54,1,4,1,0
"2642","petityu01",2015,1,"P",42,1,228,5,9,0,0
"2643","petrija01",2015,1,"P",62,0,156,1,6,0,1
"2644","phamth01",2015,1,"OF",44,35,985,63,2,0,1
"2645","phegljo01",2015,1,"C",68,62,1623,454,53,2,3
"2646","phelpda01",2015,1,"P",23,19,336,4,19,1,2
"2647","phillbr01",2015,1,"2B",141,141,3684,261,394,6,79
"2648","phillbr01",2015,1,"SS",1,0,3,0,0,0,0
"2649","pierzaj01",2015,1,"C",107,104,2729,729,44,2,7
"2650","pillake01",2015,1,"OF",158,155,4146,440,10,2,1
"2651","pimenst01",2015,1,"P",8,0,34,0,3,0,0
"2652","pindebr01",2015,1,"P",25,0,83,2,3,0,1
"2653","pinedmi01",2015,1,"P",27,27,482,9,19,2,0
"2654","pinoyo01",2015,1,"P",7,1,58,0,1,2,0
"2655","pireljo01",2015,1,"2B",27,19,470,36,44,4,12
"2656","pireljo01",2015,1,"OF",3,2,54,2,1,0,0
"2657","piscost01",2015,1,"1B",11,9,171,62,1,0,6
"2658","piscost01",2015,1,"OF",61,52,1442,73,1,2,1
"2659","plaweke01",2015,1,"C",70,66,1808,558,36,1,1
"2660","plouftr01",2015,1,"1B",17,13,354,122,11,1,7
"2661","plouftr01",2015,1,"3B",140,138,3651,101,277,11,32
"2662","polangr01",2015,1,"OF",149,137,3841,260,13,8,5
"2663","polanjo01",2015,1,"SS",4,3,84,3,12,2,2
"2664","polloaj01",2015,1,"OF",151,143,3911,347,5,3,0
"2665","pomerdr01",2015,1,"P",53,9,258,2,13,1,2
"2666","pompeda01",2015,1,"OF",27,24,649,58,3,2,0
"2667","porceri01",2015,1,"P",28,28,516,10,19,3,3
"2668","poseybu01",2015,1,"1B",42,37,971,334,19,0,35
"2669","poseybu01",2015,1,"C",106,103,2705,771,67,2,4
"2670","pradoma01",2015,1,"2B",11,9,213,13,20,0,4
"2671","pradoma01",2015,1,"3B",124,118,3102,72,218,7,28
"2672","preslal01",2015,1,"OF",6,4,102,8,0,0,0
"2673","pressry01",2015,1,"P",27,0,83,0,1,0,1
"2674","priceda01",2015,1,"P",21,21,438,9,17,2,1
"2675","priceda01",2015,2,"P",11,11,223,5,6,0,0
"2676","pridija01",2015,1,"OF",4,1,57,1,0,0,0
"2677","puigya01",2015,1,"OF",78,71,1914,132,6,1,0
"2678","pujolal01",2015,1,"1B",95,95,2412,718,55,5,57
"2679","pujolal01",2015,1,"3B",1,0,3,0,0,0,0
"2680","putnaza01",2015,1,"P",49,0,146,2,8,0,0
"2681","quackke01",2015,1,"P",57,0,175,1,2,0,0
"2682","quallch01",2015,1,"P",60,0,148,2,7,0,1
"2683","quintjo01",2015,1,"P",32,32,619,2,27,0,1
"2684","raburry01",2015,1,"OF",35,24,582,43,1,1,0
"2685","raburry01",2015,1,"P",1,0,2,0,0,0,0
"2686","ramiral03",2015,1,"P",1,0,3,0,0,0,0
"2687","ramiral03",2015,1,"SS",152,151,4049,206,462,16,105
"2688","ramirar01",2015,1,"3B",74,74,1756,40,119,5,14
"2689","ramirar01",2015,2,"1B",5,4,90,27,1,2,5
"2690","ramirar01",2015,2,"3B",48,46,1140,22,83,5,6
"2691","ramirer02",2015,1,"P",34,27,490,7,19,1,2
"2692","ramirha01",2015,1,"3B",1,0,12,0,0,0,0
"2693","ramirha01",2015,1,"OF",92,92,2243,120,3,4,1
"2694","ramirjc01",2015,1,"P",12,0,46,1,1,0,0
"2695","ramirjc01",2015,2,"P",8,0,25,0,0,0,0
"2696","ramirjo01",2015,1,"2B",33,27,780,34,94,2,17
"2697","ramirjo01",2015,1,"3B",13,12,312,8,23,1,3
"2698","ramirjo01",2015,1,"OF",2,2,42,3,0,0,0
"2699","ramirjo01",2015,1,"SS",46,43,1153,46,99,8,20
"2700","ramirjo02",2015,1,"P",3,0,9,0,0,0,0
"2701","ramirjo02",2015,2,"P",5,0,14,0,0,0,0
"2702","ramirne01",2015,1,"P",19,0,42,0,0,0,0
"2703","ramirno01",2015,1,"P",17,0,39,2,0,0,0
"2704","ramosaj01",2015,1,"P",71,0,211,4,8,0,1
"2705","ramosce01",2015,1,"P",65,0,157,0,5,0,0
"2706","ramoswi01",2015,1,"C",125,123,3235,1026,77,6,3
"2707","ranauan01",2015,1,"P",4,2,46,1,1,0,0
"2708","rasmuco01",2015,1,"OF",131,115,3087,235,9,5,3
"2709","rasmuco02",2015,1,"P",16,1,62,1,0,0,0
"2710","rasmuro01",2015,1,"P",1,0,3,0,0,0,0
"2711","rasmuro01",2015,2,"P",19,0,43,0,1,0,0
"2712","ravinjo01",2015,1,"P",9,0,28,1,0,0,0
"2713","rayro02",2015,1,"P",23,23,383,9,15,0,1
"2714","reaco01",2015,1,"P",6,6,95,1,5,1,1
"2715","realmjt01",2015,1,"C",118,116,3076,836,46,6,6
"2716","rearich01",2015,1,"P",5,0,9,0,0,0,0
"2717","reckean01",2015,1,"1B",1,1,27,9,0,0,1
"2718","reckean01",2015,1,"3B",1,0,3,0,0,0,0
"2719","reckean01",2015,1,"C",28,23,617,171,6,1,0
"2720","reddijo01",2015,1,"OF",143,134,3553,258,6,5,1
"2721","redmoto01",2015,1,"P",7,1,48,0,0,0,0
"2722","reedad01",2015,1,"P",38,0,122,2,2,0,1
"2723","reedad01",2015,2,"P",17,0,46,1,1,0,1
"2724","reedch01",2015,1,"P",2,0,12,0,3,0,0
"2725","reedmi02",2015,1,"OF",3,1,33,4,0,0,0
"2726","refsnro01",2015,1,"2B",15,12,318,10,41,1,7
"2727","reimono01",2015,1,"OF",51,41,1098,76,4,2,0
"2728","rendoan01",2015,1,"2B",59,59,1482,107,137,4,35
"2729","rendoan01",2015,1,"3B",28,19,596,10,36,0,4
"2730","reverbe01",2015,1,"OF",91,84,2248,198,5,0,2
"2731","reverbe01",2015,2,"OF",56,56,1476,97,0,0,0
"2732","reyesjo01",2015,1,"SS",69,69,1774,84,177,13,38
"2733","reyesjo01",2015,2,"SS",47,47,1214,63,161,3,32
"2734","reyesjo03",2015,1,"P",1,0,1,0,0,0,0
"2735","reynoma01",2015,1,"1B",100,72,2124,680,44,6,72
"2736","reynoma01",2015,1,"2B",1,0,9,1,1,0,1
"2737","reynoma01",2015,1,"3B",22,17,430,7,19,3,3
"2738","reynoma01",2015,1,"OF",6,5,126,10,0,0,0
"2739","reynoma02",2015,1,"P",18,0,41,0,2,0,0
"2740","richacl01",2015,1,"P",23,3,127,5,13,0,1
"2741","richaga01",2015,1,"P",32,32,622,17,29,3,2
"2742","riefecj01",2015,1,"P",17,0,44,0,1,0,0
"2743","rienzan01",2015,1,"P",14,0,59,0,2,0,0
"2744","riosal01",2015,1,"OF",105,105,2744,215,4,3,0
"2745","riverfe01",2015,1,"P",49,0,145,2,8,0,0
"2746","riverre01",2015,1,"1B",7,2,78,17,1,0,0
"2747","riverre01",2015,1,"C",107,87,2354,752,60,11,5
"2748","riverya01",2015,1,"2B",4,2,57,5,10,1,5
"2749","riverya01",2015,1,"3B",1,0,12,2,0,0,0
"2750","riverya01",2015,1,"SS",2,2,48,5,8,0,3
"2751","rizzoan01",2015,1,"1B",160,160,4291,1330,126,9,102
"2752","roachdo01",2015,1,"P",1,1,10,0,0,0,0
"2753","roarkta01",2015,1,"P",40,12,333,9,15,0,3
"2754","roberda08",2015,1,"P",60,0,190,4,1,0,0
"2755","roberda09",2015,1,"OF",33,15,531,51,3,0,0
"2756","roberke02",2015,1,"P",9,0,28,1,1,0,0
"2757","roberke02",2015,2,"P",6,0,13,0,1,0,0
"2758","robincl01",2015,1,"1B",44,42,1096,331,25,3,21
"2759","robincl01",2015,1,"OF",37,32,808,47,0,2,0
"2760","robincl01",2015,1,"P",1,0,3,0,0,0,0
"2761","robinsh01",2015,1,"OF",75,48,1374,111,5,1,1
"2762","robinsh01",2015,1,"P",1,0,3,0,0,0,0
"2763","robleha01",2015,1,"P",57,0,162,1,4,0,0
"2764","rodnefe01",2015,1,"P",54,0,152,2,4,0,0
"2765","rodnefe01",2015,2,"P",14,0,36,1,3,0,0
"2766","rodonca01",2015,1,"P",26,23,418,3,19,0,2
"2767","rodrial01",2015,1,"1B",2,1,29,17,0,1,2
"2768","rodrial01",2015,1,"3B",4,2,53,0,2,0,0
"2769","rodried05",2015,1,"P",21,21,365,5,17,2,0
"2770","rodrife02",2015,1,"P",56,0,176,2,4,1,0
"2771","rodrifr03",2015,1,"P",60,0,171,5,2,0,0
"2772","rodrise01",2015,1,"1B",102,12,980,366,15,1,37
"2773","rodrise01",2015,1,"2B",7,3,103,3,16,0,4
"2774","rodrise01",2015,1,"3B",8,3,104,3,12,0,2
"2775","rodrise01",2015,1,"OF",29,15,475,29,0,0,0
"2776","rodrise01",2015,1,"SS",3,1,39,4,3,2,2
"2777","rodrist02",2015,1,"P",18,0,31,1,0,0,0
"2778","rodriwa01",2015,1,"P",17,15,259,3,7,1,0
"2779","roech01",2015,1,"P",36,0,124,1,3,1,0
"2780","rogeres01",2015,1,"P",18,0,99,3,3,1,1
"2781","rogerja02",2015,1,"1B",24,22,610,209,10,1,12
"2782","rogerja02",2015,1,"3B",3,1,33,1,1,3,0
"2783","rogerja02",2015,1,"OF",3,2,43,0,0,0,0
"2784","rojasmi02",2015,1,"2B",9,4,108,9,7,0,1
"2785","rojasmi02",2015,1,"3B",9,6,171,3,14,1,0
"2786","rojasmi02",2015,1,"SS",32,26,722,33,75,1,19
"2787","rollida01",2015,1,"P",20,0,75,1,3,0,1
"2788","rolliji01",2015,1,"SS",134,128,3403,166,351,9,65
"2789","romakja01",2015,1,"1B",1,0,9,3,0,1,0
"2790","romakja01",2015,1,"OF",2,1,39,0,0,0,0
"2791","romeren01",2015,1,"P",23,0,90,1,2,1,0
"2792","romerst01",2015,1,"OF",12,5,175,13,0,0,0
"2793","rominan01",2015,1,"1B",17,6,233,73,6,1,7
"2794","rominan01",2015,1,"2B",13,6,191,19,25,0,11
"2795","rominan01",2015,1,"3B",59,9,441,14,35,2,1
"2796","rominan01",2015,1,"OF",2,0,9,2,0,0,0
"2797","rominan01",2015,1,"SS",27,22,636,48,71,4,19
"2798","rominau01",2015,1,"1B",1,1,18,8,1,0,1
"2799","romose01",2015,1,"P",70,0,172,4,8,0,0
"2800","rondobr01",2015,1,"P",35,0,93,3,5,0,0
"2801","rondohe01",2015,1,"P",72,0,210,8,10,0,0
"2802","rondojo01",2015,1,"P",2,0,3,0,0,0,0
"2803","rondojo01",2015,2,"P",8,0,40,1,1,0,0
"2804","rosalad01",2015,1,"1B",19,10,267,87,6,0,11
"2805","rosalad01",2015,1,"2B",19,16,415,25,49,2,14
"2806","rosalad01",2015,1,"3B",14,5,177,4,12,1,0
"2807","rosalad01",2015,1,"OF",1,1,24,4,0,0,0
"2808","rosalad01",2015,1,"P",2,0,6,0,0,0,0
"2809","rosared01",2015,1,"OF",118,116,3107,220,16,7,4
"2810","rosarwi01",2015,1,"1B",53,46,1134,389,22,6,38
"2811","rosarwi01",2015,1,"C",2,2,51,19,1,0,0
"2812","rosentr01",2015,1,"P",68,0,206,1,3,0,0
"2813","rosinse01",2015,1,"P",1,0,6,0,1,0,0
"2814","rossco01",2015,1,"OF",8,6,156,12,0,1,0
"2815","rosscza01",2015,1,"P",33,0,80,1,5,0,0
"2816","rossda01",2015,1,"C",59,46,1207,397,36,1,3
"2817","rossda01",2015,1,"P",2,0,6,0,0,0,0
"2818","rossjo01",2015,1,"P",16,13,230,6,13,1,1
"2819","rossro01",2015,1,"P",54,0,182,5,10,0,0
"2820","rossty01",2015,1,"P",33,33,588,12,31,4,3
"2821","ruary01",2015,1,"1B",4,0,24,7,0,0,0
"2822","ruary01",2015,1,"OF",25,24,552,35,0,0,0
"2823","rucindr01",2015,1,"P",4,1,21,0,1,0,0
"2824","rufda01",2015,1,"1B",66,43,1266,416,27,3,47
"2825","rufda01",2015,1,"OF",22,19,460,31,0,0,0
"2826","ruggiju01",2015,1,"OF",31,15,509,40,0,1,0
"2827","ruggiju01",2015,2,"OF",16,13,350,18,0,0,0
"2828","ruizca01",2015,1,"C",83,81,2148,626,41,11,8
"2829","rumbeni01",2015,1,"P",17,0,47,0,0,0,0
"2830","ruppca01",2015,1,"C",80,79,2104,524,54,4,7
"2831","rusinch01",2015,1,"P",24,22,395,8,27,1,5
"2832","russead02",2015,1,"2B",86,84,2238,151,226,9,47
"2833","russead02",2015,1,"SS",61,53,1414,67,139,4,29
"2834","russeja02",2015,1,"P",49,0,102,4,6,0,0
"2835","rutlejo01",2015,1,"2B",30,18,526,33,53,3,14
"2836","rutlejo01",2015,1,"3B",5,1,66,1,6,1,0
"2837","ryanbr01",2015,1,"1B",3,0,9,4,0,0,1
"2838","ryanbr01",2015,1,"2B",26,17,440,16,44,4,4
"2839","ryanbr01",2015,1,"3B",14,7,213,9,14,0,3
"2840","ryanbr01",2015,1,"OF",2,0,6,1,0,0,0
"2841","ryanbr01",2015,1,"P",1,0,6,0,0,0,0
"2842","ryanbr01",2015,1,"SS",6,5,117,9,17,1,3
"2843","ryanky01",2015,1,"P",16,6,169,0,8,0,1
"2844","rzepcma01",2015,1,"P",45,0,61,4,2,2,1
"2845","rzepcma01",2015,2,"P",27,0,44,0,2,1,0
"2846","sabatcc01",2015,1,"P",29,29,502,3,7,1,0
"2847","sadleca02",2015,1,"P",1,1,15,1,2,0,0
"2848","saladty01",2015,1,"1B",1,0,3,3,0,0,0
"2849","saladty01",2015,1,"3B",60,53,1433,39,122,5,6
"2850","saladty01",2015,1,"SS",11,7,189,11,13,0,2
"2851","salasfe01",2015,1,"P",72,0,191,2,10,0,1
"2852","salazda01",2015,1,"P",30,30,555,11,17,3,1
"2853","salech01",2015,1,"P",31,31,626,7,16,1,1
"2854","saltaja01",2015,1,"C",9,8,216,54,6,2,1
"2855","saltaja01",2015,2,"1B",4,1,45,14,0,0,1
"2856","saltaja01",2015,2,"C",38,36,951,272,18,1,0
"2857","samarje01",2015,1,"P",32,32,642,7,14,0,2
